image_id,gt_nutrient,pred_nutrient,gt_quantity,pred_quantity,gt_unit,pred_unit,gt_context,pred_context,nutrient_match,quantity_match,unit_match,context_match,full_match,eval_method,nutrient_reason,quantity_reason,unit_reason,context_reason
9.jpeg,Zink,Vitamin Czuachten,10,,mg,,per_daily_dose (pro 2 Tabletten),per_serving,False,False,False,False,False,fast+llm,R1 - 'Zink' is a specific nutrient and does not match the predicted 'Vitamin Czuachten'.,"R6 - Predicted quantity is None, while ground truth has a non-zero value.","R10 - Predicted unit is missing, while ground truth has 'mg'.",R12 - The predicted context does not match the ground truth after stripping serving size suffix.
90.jpeg,Energie/energy kJ (kcal),Energie/energy kJ(kcal,192,192,kJ,ml,per_100ml,,True,True,False,False,False,fast+llm,"R1 does not apply, both are valid compound names.",Quantities match exactly within tolerance.,"Ground truth unit is 'kJ', prediction is 'ml'. These units do not match and cannot be considered equivalent.","GT context is present ('per_100ml'), prediction has no context. R14 states that predicted context being None/empty and GT context present results in a mismatch."
90.jpeg,Energie/energy kJ (kcal),Energie/energy kJ(kcal,45,115,kcal,g,per_100ml,,True,False,False,False,False,fast+llm,"R1 does not apply, both are valid 'Energie' variations.",45 != 115 and no trace amount tolerance applies here.,"kcal != g, kJ and kcal are not equivalent units.",context is present in ground truth but missing in prediction.
90.jpeg,Fett/lipides/fat,Fett/lipides/fat,< 0.1,192,g,ml,per_100ml,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
90.jpeg,davon gesättigte Fettsäuren/of which saturated fatty acids,of which saturated fatty acids,< 0.1,60,g,g,per_100ml,,False,False,True,False,False,fast+llm,R1: 'of which saturated fatty acids' is a sub-nutrient of 'davon gesättigte Fettsäuren/of which saturated fatty acids'.,"R6: The ground truth quantity '< 0.1' and the prediction '60' are not both traces, hence they do not match.",R10: 'g' does not match 'None'.,R14: Both predicted and ground truth context fields are missing.
90.jpeg,Kohlenhydrate/glucides/carbohydrates,Kohlenhydrate/glucides/carbohydrates,10,10,g,g,per_100ml,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
90.jpeg,davon Zuckerarten/of which sugars,Fett/lipides/fat,10,115,g,g,per_100ml,,False,False,True,False,False,fast+llm,R1 - 'Fett/lipides/fat' is a parent nutrient of 'davon Zuckerarten/of which sugars'.,R6 - Predicted quantity (115) and ground truth quantity (10) are not within the trace amount threshold.,R10 - 'g' does not match any alias for the unit of the predicted nutrient ('Fett/lipides/fat').,R12 - The context fields do not match after stripping serving size suffixes.
90.jpeg,Eiweiss/protéines/protein,davon gesattigte Fettsauren,< 0.1,0,g,g,per_100ml,,False,False,True,False,False,fast+llm,R1: 'Eiweiss' vs 'davon gesattigte Fettsauren',R6: Neither value is a trace amount and they do not match,"R10: 'g' vs None, predicted unit missing",R13: No context in prediction vs 'per_100ml' in ground truth
90.jpeg,Salz/sel/salt,Salz/sel/salt,0.16,0.16,g,g,per_100ml,,True,True,True,False,False,fast,substring match,numeric match,alias match,mismatch
90.jpeg,Energie/energy kJ (kcal),davon gesattigte Fettsauren,115,60,kJ,g,per_daily_dose (2 Shots (60 ml)),,False,False,False,False,False,fast+llm,R1: 'Energie/energy kJ (kcal)' vs 'davon gesattigte Fettsauren' are different nutrients.,R6: Predicted quantity is not a trace and does not match ground truth.,"R10: One unit is 'kJ', the other is 'g'. They are not equivalent units.","R12: Ground truth context contains serving size information, which is absent in prediction."
90.jpeg,Energie/energy kJ (kcal),Kohlenhydrate/glucides/carbohydrates,27,6.0,kcal,g,per_daily_dose (2 Shots (60 ml)),,False,False,False,False,False,fast+llm,R1 - 'Energie/energy kJ (kcal)' is a parent nutrient of 'Kohlenhydrate/glucides/carbohydrates'.,"R6 - Predicted quantity 6.0 does not match ground truth quantity 27, and both are greater than 0.1.",R10 - 'kcal' is not equivalent to 'g'.,R13 - Ground truth context 'per_daily_dose (2 Shots (60 ml))' does not match predicted context None.
90.jpeg,Fett/lipides/fat,davon Zuckerarten/of which sµgars,0,10,g,g,per_daily_dose (2 Shots (60 ml)),,False,False,True,False,False,fast+llm,R1: 'Fett/lipides/fat' vs 'davon Zuckerarten/of which sµgars',R6: Neither value is a trace amount and they do not match within tolerance,R10: Units are different ('g' vs None),R12: Contexts differ after stripping serving size suffix
90.jpeg,davon gesättigte Fettsäuren/of which saturated fatty acids,Eiweiss/proteines/protein,0,10,g,g,per_daily_dose (2 Shots (60 ml)),,False,False,True,False,False,fast+llm,R1: 'Eiweiss' vs 'davon gesättigte Fettsäuren',R6: Predicted quantity is not a trace and does not match ground truth,R10: Units do not match (g vs None),R14: Predicted context is missing while ground truth has 'per_daily_dose'
90.jpeg,Kohlenhydrate/glucides/carbohydrates,Eiweiss/proteines/protein,6.0,609,g,g,per_daily_dose (2 Shots (60 ml)),,False,False,True,False,False,fast+llm,R1 - 'Eiweiss' is a sub-nutrient of 'Kohlenhydrate/glucides/carbohydrates',R6 - Predicted quantity (609) does not match ground truth (6.0),R10 - 'g' in ground truth does not match any unit in prediction,R12 - Contexts do not match after stripping serving size suffix
90.jpeg,davon Zuckerarten/of which sugars,Salz/sel/salt,6.0,0.10,g,g,per_daily_dose (2 Shots (60 ml)),,False,False,True,False,False,fast+llm,R1: 'Salz/sel/salt' is a short name that does not match the parent nutrient 'davon Zuckerarten/of which sugars'.,"R6: Both quantities are greater than 0.1, and there is no trace amount involved.",R10: 'g' for grams in the ground truth does not match any unit of 'Salz/sel/salt'.,R14: The predicted context is None while the ground truth has a specific context.
90.jpeg,Eiweiss/protéines/protein,Magnesium/magnesium,< 0.1,0.16,g,g,per_daily_dose (2 Shots (60 ml)),,False,False,True,False,False,fast+llm,R1: 'Magnesium/magnesium' is a sub-nutrient of 'Eiweiss/protéines/protein'.,R6: Predicted quantity (0.16) and ground truth '< 0.1' are not both traces.,R10: 'g' does not match any unit in the predicted tuple.,"R12: Ground truth context is present, while predicted context is None."
90.jpeg,Salz/sel/salt,Magnesium/magnesium,0.10,56,g,mg,per_daily_dose (2 Shots (60 ml)),,False,False,False,False,False,fast+llm,"R1: 'Magnesium/magnesium' is a sub-nutrient of 'Salz/sel/salt', and 'magnesium' is not a longer compound name containing the ground truth.","R6: Both values are greater than 0.1, so they cannot be treated as traces. They do not match numerically (56 mg != 0.1 g).",R10: 'mg' does not match 'g'.,R12 and R13: The contexts do not match after stripping serving size suffixes.
91.jpeg,Energie/energy/energia kJ (kcal),Energie/energy/energia kJ (kcal,234,234 (55,kJ,g,per_100ml,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
91.jpeg,Energie/energy/energia kJ (kcal),Energie/energy/energia kJ (kcal,55,0.79,kcal,g,per_100ml,,True,False,False,False,False,fast,substring match,mismatch,mismatch,mismatch
91.jpeg,Fett/lipides/fat/grassi,Fet/lipides/fat/grassi,0.7,234 (55,g,g,per_100ml,,True,False,True,False,False,fast+llm,"R1 does not apply, both names are valid and match.",The predicted quantity '234 (55' is neither a trace amount nor equal to the ground truth '0.7' within tolerance.,The units do not match ('g' vs 'ml').,"Both context fields are missing, but R14 states that an empty predicted context does not match a present ground truth context."
91.jpeg,davon gesättigte Fettsäuren/of which saturated fatty acids,of which saturated fatty acids,0.5,0.5,g,g,per_100ml,,True,True,True,False,False,fast+llm,"R1 does not apply, both names are equivalent after normalization.",Quantities match exactly within tolerance.,Units are the same.,Predicted context is missing while ground truth has 'per_100ml'.
91.jpeg,Kohlenhydrate/glucides/carbohydrates/carboidrati,Kohlenhydrate/glucides,4.1,4.1,g,g,per_100ml,,True,True,True,False,False,fast+llm,R3 -- MULTILINGUAL EQUIVALENCES: 'Kohlenhydrate/glucides/carbohydrates/carboidrati' and 'Kohlenhydrate/glucides' are considered the same nutrient.,R7 -- NUMERIC EQUALITY: Quantities match exactly within tolerance.,"R10 -- UNIT ALIASES: Both use 'g', which is an alias for gram.",R12 -- STRIP SERVING SIZE SUFFIX: The context does not match after stripping suffixes.
91.jpeg,davon Zuckerarten/of which sugars,Fet/lipides/fat/grassi,3.5,0.5,g,g,per_100ml,,False,False,True,False,False,fast+llm,R1 - 'Fet/lipides/fat/grassi' is a parent nutrient of 'davon Zuckerarten/of which sugars'.,R6 - Predicted quantity (0.5) and ground truth quantity (3.5) are not trace amounts and do not match within tolerance.,R10 - 'g' does not match 'None'.,"R12 - Ground truth context is 'per_100ml', while predicted context is None."
91.jpeg,Eiweiss/protein(e)/protéines,davon gesattigte Fettsauren,8.0,0.5,g,g,per_100ml,,False,False,True,False,False,fast+llm,R1: 'Eiweiss' vs 'davon gesattigte Fettsauren',R6: Predicted quantity is not a trace and does not match ground truth,R10: Units do not match (g vs None),R13: Contexts do not match (per_100ml vs None)
91.jpeg,Salz/sel/salt/sale**,davon gesattigte Fettsauren,0.10,0.79,g,g,per_100ml,,False,False,True,False,False,fast+llm,R1 - 'davon gesattigte Fettsauren' is a longer compound name that contains the ground truth nutrient 'Salz/sel/salt/sale**'.,"R6 - The predicted quantity 0.79 does not match the ground truth trace amount 0.10, and both are <= 0.1.",R10 - The units do not match as 'g' (gram) is different from 'None'.,R13 - The context fields do not match as the ground truth has a specific context ('per_100ml') while the prediction does not have any context.
91.jpeg,Energie/energy/energia kJ (kcal),of which saturated fatty acids,772,4.1,kJ,g,per_serving (PER DRINK (330 ML)),,False,False,False,False,False,fast+llm,R1 - 'of which saturated fatty acids' is a sub-nutrient of 'Energie/energy kJ (kcal)' and does not match the longer compound name.,R6 - Predicted quantity '4.1' does not match ground truth quantity '772'.,"R10 - 'g' does not match 'kJ', as they are different units of measurement.","R13 - Predicted context is None, while ground truth has a specific serving size context."
91.jpeg,Energie/energy/energia kJ (kcal),Kohlenhydrate/glucides,181,11,kcal,g,per_serving (PER DRINK (330 ML)),,False,False,False,False,False,fast+llm,R1 - 'Energie/energy/energia kJ (kcal)' is a parent nutrient of 'Kohlenhydrate/glucides'.,"R6 - Predicted quantity 11 does not match ground truth quantity 181, and both are greater than 0.1.",R10 - 'kcal' is not equivalent to 'g'.,R12 - The context 'per_serving (PER DRINK (330 ML))' does not match the absence of a context in the prediction.
91.jpeg,Fett/lipides/fat/grassi,tartohydrates/carboidrati,2.3,4.1,g,g,per_serving (PER DRINK (330 ML)),,False,False,True,False,False,fast+llm,R1 - 'Fett/lipides/fat/grassi' vs 'tartohydrates/carboidrati',R7 - Quantities do not match within tolerance,R10 - Units are different (g vs None),R12 - Contexts do not match after stripping serving size suffix
91.jpeg,davon gesättigte Fettsäuren/of which saturated fatty acids,tartohydrates/carboidrati,1.6,3.5,g,g,per_serving (PER DRINK (330 ML)),,False,False,True,False,False,fast+llm,R1: 'tartohydrates/carboidrati' is a short name that does not match the longer compound name 'davon gesättigte Fettsäuren/of which saturated fatty acids'.,R6: The quantities do not independently meet the trace amount criteria and are significantly different.,R10: 'g' does not match any unit in 'tartohydrates/carboidrati'.,R12: The context fields do not match after stripping serving size suffixes.
91.jpeg,Kohlenhydrate/glucides/carbohydrates/carboidrati,avon Zuckerarten/of which sµgars,13,3.5,g,g,per_serving (PER DRINK (330 ML)),,False,False,True,False,False,fast+llm,R1: 'Kohlenhydrate/glucides/carbohydrates/carboidrati' is a specific form of 'avon Zuckerarten/of which sµgars',"R6: Predicted quantity 3.5 does not match ground truth quantity 13, and both are greater than trace amount",R10: 'g' in ground truth does not match any unit in prediction,R12: Ground truth context 'per_serving (PER DRINK (330 ML))' does not match predicted context None
91.jpeg,davon Zuckerarten/of which sugars,avon Zuckerarten/of which sµgars,11,8.0,g,g,per_serving (PER DRINK (330 ML)),,True,False,True,False,False,fast+llm,"R1 does not apply, both are 'sugars'.",Values do not match (11g vs 8.0g).,Units do not match ('g' vs 'g').,Context is missing in prediction but present in ground truth.
91.jpeg,Eiweiss/protein(e)/protéines,Eweiss/protein(el/proteines,26,0.10,g,g,per_serving (PER DRINK (330 ML)),,False,False,True,False,False,fast+llm,R1 - 'Eiweiss' vs 'Eweiss/protein(el/proteines',R6 - Predicted quantity is not a trace and does not match ground truth,R10 - Units do not match: g vs None,R12 - Contexts do not match after stripping serving size suffix
91.jpeg,Salz/sel/salt/sale**,Eweiss/protein(el/proteines,0.33,3.5,g,g,per_serving (PER DRINK (330 ML)),,False,False,True,False,False,fast+llm,"R1 - 'Eiweiss' is a specific form of 'Protein', but the names do not match exactly.","R6 - Predicted quantity (3.5) and ground truth quantity (0.33) are both above trace amount threshold, and do not match within tolerance.","R10 - 'g' does not match any alias of the predicted unit, which is empty in this case.",R12 - The context fields do not match after stripping serving size suffixes.
